LocalTime;T;Po;P;Pa;U;DD
19.05.2017 00:00;14.9;760;761.4;-0.3;91;Ветер
18.05.2017 21:00;15.2;760.3;761.6;-0.3;91;Ветер
18.05.2017 18:00;16;760.6;761.9;0.2;87;Ветер
18.05.2017 15:00;16;760.4;761.8;-0.3;89;Ветер
18.05.2017 12:00;15.8;760.7;762.1;0.4;87;Ветер
18.05.2017 09:00;16.8;760.3;761.6;-0.3;76;Ветер
18.05.2017 06:00;11.1;760.6;761.9;-0.6;99;Штиль
18.05.2017 03:00;11.7;761.2;762.5;-0.8;99;Ветер
18.05.2017 00:00;12.5;762;763.3;-0.7;97;Ветер
17.05.2017 21:00;14.3;762.7;764;-0.3;92;Ветер
17.05.2017 18:00;15.3;763;764.4;-0.6;90;Ветер
17.05.2017 15:00;16.4;763.6;764.9;0.2;83;Ветер
17.05.2017 12:00;15.7;763.4;764.8;0.4;88;Ветер
17.05.2017 09:00;15.3;763;764.3;0.6;90;Ветер
17.05.2017 06:00;14.5;762.4;763.7;-0.2;94;Ветер
17.05.2017 03:00;14.4;762.6;763.9;-0.5;93;Ветер
17.05.2017 00:00;14.4;763.1;764.5;0;96;Ветер
16.05.2017 21:00;15.1;763.1;764.5;0.6;92;Ветер
16.05.2017 18:00;15.2;762.5;763.9;0.1;92;Ветер
16.05.2017 15:00;15.4;762.4;763.8;0.4;93;Ветер
16.05.2017 12:00;14.8;762;764.1;0.5;97;Ветер
16.05.2017 09:00;14.7;761.5;762.9;0.4;97;Ветер
16.05.2017 06:00;14.5;761.1;762.4;0;96;Ветер
16.05.2017 03:00;14.3;761.1;762.4;-0.2;;Ветер
16.05.2017 00:00;14.5;761.3;762.2;0;96;Ветер
15.05.2017 21:00;14.8;761.3;762.7;0.7;96;Ветер
15.05.2017 18:00;15;760.6;761.9;-0.1;93;Ветер
15.05.2017 15:00;15.6;760.7;762.1;0.5;94;Ветер
15.05.2017 12:00;15.3;760.2;761.5;0.9;94;Ветер
15.05.2017 09:00;15.3;759.3;760.6;1;93;Ветер
15.05.2017 06:00;15.5;758.3;759.7;0;93;Ветер
15.05.2017 03:00;16.2;758.3;759.7;0.1;91;Ветер
15.05.2017 00:00;16.4;758.2;759.5;0.1;94;Ветер
14.05.2017 21:00;17.2;758.1;759.4;1.7;90;Ветер
14.05.2017 18:00;19.6;756.4;757.8;-0.9;77;Ветер
14.05.2017 15:00;18.8;757.3;758.7;1.3;86;Ветер
14.05.2017 12:00;22.4;756;757.3;1.1;41;Ветер
14.05.2017 09:00;21.2;754.9;756.2;0;53;Ветер
14.05.2017 06:00;17.9;754.9;756.2;0.3;49;Ветер
14.05.2017 03:00;18.6;754.6;755.9;-1.6;52;Ветер
14.05.2017 00:00;16.4;756.2;757.6;-0.8;69;Ветер
13.05.2017 21:00;18.1;757;758.4;-0.8;65;Ветер
13.05.2017 18:00;23.2;757.8;759.1;-1.3;37;Ветер
13.05.2017 15:00;23.4;759.1;760.4;-0.7;37;Ветер
13.05.2017 12:00;23.5;759.8;761.1;-0.8;44;Ветер
13.05.2017 09:00;18.8;760.6;762;-0.3;61;Штиль
13.05.2017 06:00;13.5;760.9;762.3;-0.6;74;Ветер
13.05.2017 03:00;13.3;761.5;762.8;-1.5;75;Ветер
13.05.2017 00:00;11.6;763;764.3;0;88;Ветер
12.05.2017 21:00;12.8;763;764.4;-0.5;80;Ветер
12.05.2017 18:00;17.1;763.5;764.8;-1.3;55;Ветер
12.05.2017 15:00;17.4;764.8;766.1;-0.5;62;Ветер
12.05.2017 12:00;16.7;765.3;766.6;-0.4;56;Ветер
12.05.2017 09:00;15.9;765.7;767;0.8;53;Ветер
12.05.2017 06:00;8.8;764.9;766.3;0;92;Ветер
12.05.2017 03:00;8.5;764.9;766.3;-0.2;90;Ветер
12.05.2017 00:00;10.6;765.1;766.4;0.4;85;Штиль
11.05.2017 21:00;13.9;764.7;766;1.4;77;Ветер
11.05.2017 18:00;15.6;763.3;764.6;0.6;67;Ветер
11.05.2017 15:00;16.8;762.7;764;0.6;55;Ветер
11.05.2017 12:00;16.4;762.1;763.4;1.2;72;Ветер
11.05.2017 09:00;14.9;760.9;762.3;1;78;Ветер
11.05.2017 06:00;13.9;759.9;761.2;0.5;95;Ветер
11.05.2017 03:00;13.9;759.4;760.8;0.3;96;Ветер
11.05.2017 00:00;14.5;759.1;760.5;0.4;92;Ветер
10.05.2017 21:00;15.4;758.7;760;2.8;98;Ветер
10.05.2017 18:00;19.5;755.9;757.3;1.4;76;Ветер
10.05.2017 15:00;18.2;754.5;755.8;-0.2;90;Ветер
10.05.2017 12:00;18.4;754.7;756.1;4;70;Ветер
10.05.2017 09:00;23.6;750.7;751.9;0.8;40;Ветер
10.05.2017 06:00;24.5;749.9;751.2;-3.2;42;Ветер
10.05.2017 03:00;22.2;753.1;754.3;-1.7;46;Ветер
10.05.2017 00:00;18.4;754.8;756.1;-1.6;69;Ветер
09.05.2017 21:00;18.3;756.4;757.7;-0.5;76;Ветер
09.05.2017 18:00;16.9;756.9;758.2;-0.8;78;Ветер
09.05.2017 15:00;18;757.7;759.1;-0.4;77;Ветер
09.05.2017 12:00;17.8;758.1;759.4;1.4;74;Ветер
09.05.2017 09:00;14.1;756.7;758;1.9;96;Ветер
09.05.2017 06:00;14.1;754.8;756.1;-0.1;93;Ветер
09.05.2017 03:00;14.2;754.9;756.2;0.7;92;Ветер
09.05.2017 00:00;15.7;754.2;755.5;-1;80;Ветер
08.05.2017 21:00;14.7;755.2;756.5;-0.2;85;Ветер
08.05.2017 18:00;16.4;755.4;756.7;-0.2;86;Ветер
08.05.2017 15:00;16.8;755.6;757;0.4;79;Ветер
08.05.2017 12:00;17.4;755.2;756.6;-0.2;75;Ветер
08.05.2017 09:00;16;755.4;756.7;0;84;Ветер
08.05.2017 06:00;13.9;755.4;756.7;-0.9;94;Ветер
08.05.2017 03:00;13.9;756.3;757.6;-0.4;95;Ветер
08.05.2017 00:00;14.3;756.7;758;-0.3;90;Ветер
07.05.2017 21:00;14.5;757;758.3;0.6;91;Ветер
07.05.2017 18:00;16;756.4;757.8;0.3;87;Ветер
07.05.2017 15:00;16.3;756.1;757.4;-0.8;86;Ветер
07.05.2017 12:00;16.5;756.9;758.2;1.1;84;Ветер
07.05.2017 09:00;15.5;755.8;757.1;0.3;87;Ветер
07.05.2017 06:00;13.6;755.5;756.8;-0.3;97;Ветер
07.05.2017 03:00;13.1;755.8;757.1;-0.2;96;Штиль
07.05.2017 00:00;13.5;756;757.3;-0.4;96;Ветер
06.05.2017 21:00;14.5;756.4;757.7;0.6;94;Ветер
06.05.2017 18:00;16.6;755.8;757.2;-1.6;82;Ветер
06.05.2017 15:00;16.2;757.4;758.8;-1.4;93;Ветер
06.05.2017 12:00;16.6;758.8;760.2;-0.6;82;Ветер
06.05.2017 09:00;14.9;759.4;760.8;0.1;92;Ветер
06.05.2017 06:00;14.3;759.3;760.6;-0.1;95;Ветер
06.05.2017 03:00;14.5;759.4;760.8;-0.3;94;Ветер
06.05.2017 00:00;15.3;759.7;761.1;0.3;92;Ветер
05.05.2017 21:00;14.9;759.4;760.8;0.2;97;Штиль
05.05.2017 18:00;17;759.2;760.6;-0.8;84;Ветер
05.05.2017 15:00;18.9;760;761.4;-0.9;70;Ветер
05.05.2017 12:00;17.8;760.9;762.3;-0.3;74;Ветер
05.05.2017 09:00;16.8;761.2;762.6;0.2;77;Ветер
05.05.2017 06:00;11;761;762.4;0.2;99;Штиль
05.05.2017 03:00;11.4;760.8;762.1;-0.3;95;Штиль
05.05.2017 00:00;13.2;761.1;762.4;-0.1;96;Штиль
04.05.2017 21:00;14.5;761.2;762.5;0;90;Штиль
04.05.2017 18:00;14.5;761.2;762.5;0.8;90;Штиль
04.05.2017 15:00;15.9;760.4;761.8;0.4;80;Ветер
04.05.2017 12:00;16.9;760;761.4;0.2;76;Ветер
04.05.2017 09:00;16.1;759.8;761.2;0.2;81;Ветер
04.05.2017 06:00;14.1;759.6;760.9;0.1;94;Ветер
04.05.2017 03:00;14.3;759.5;760.9;-0.5;91;Ветер
04.05.2017 00:00;14.1;760;761.4;-0.3;93;Ветер
03.05.2017 21:00;14.8;760.3;761.6;0.9;93;Ветер
03.05.2017 18:00;16;759.4;760.8;-0.2;80;Ветер
03.05.2017 15:00;16.2;759.6;760.9;0.3;79;Ветер
03.05.2017 12:00;16.8;759.3;760.6;0.5;78;Ветер
03.05.2017 09:00;16.7;758.8;760.1;1;86;Ветер
03.05.2017 06:00;13.5;757.8;759.1;-0.1;93;Ветер
03.05.2017 03:00;13.9;757.9;759.2;-0.5;94;Ветер
03.05.2017 00:00;15.8;758.4;759.7;0.1;87;Ветер
02.05.2017 21:00;16.4;758.3;759.7;1.3;87;Ветер
02.05.2017 18:00;19.1;757;758.3;-1;73;Ветер
02.05.2017 15:00;23.4;758;759.3;-1;61;Штиль
02.05.2017 12:00;20.8;759;760.3;0.2;66;Ветер
02.05.2017 09:00;22.6;758.8;760.1;0.6;48;Штиль
02.05.2017 06:00;16.2;758.2;759.5;0.6;52;Ветер
02.05.2017 03:00;18;757.6;759;0;47;Ветер
02.05.2017 00:00;18.6;757.6;759;0.6;50;Ветер
01.05.2017 21:00;18.2;757;758.3;-0.2;58;Ветер
01.05.2017 18:00;25.3;757.2;758.5;-0.7;38;Ветер
01.05.2017 15:00;9.4;757.9;759.1;-0.7;;Ветер
01.05.2017 12:00;26.2;758.6;759.9;0;30;Ветер
01.05.2017 09:00;23.6;758.6;759.9;0.1;39;Ветер
01.05.2017 06:00;15.6;758.5;759.8;0.5;56;Ветер
01.05.2017 03:00;16.6;758;759.4;-0.1;50;Ветер
01.05.2017 00:00;16.1;758.1;759.4;-0.1;63;Ветер
30.04.2017 21:00;17.5;758.2;759.5;0.3;65;Ветер
30.04.2017 18:00;21.8;757.9;759.3;-0.9;45;Ветер
30.04.2017 15:00;23.6;758.8;760.1;-0.8;39;Ветер
30.04.2017 12:00;21.7;759.6;760.9;0;43;Ветер
30.04.2017 09:00;20.1;759.6;760.9;0.2;55;Ветер
30.04.2017 06:00;11.6;759.4;760.8;0;83;Штиль
30.04.2017 03:00;11.9;759.4;760.7;-0.8;80;Ветер
30.04.2017 00:00;12.5;760.2;761.5;0;82;Ветер
29.04.2017 21:00;14.3;760.2;761.5;1;79;Ветер
29.04.2017 18:00;19.4;759.2;760.6;-1.1;46;Ветер
29.04.2017 15:00;20.9;760.3;761.6;-0.8;40;Ветер
29.04.2017 12:00;19.8;761.1;762.4;0.2;46;Ветер
29.04.2017 09:00;19.4;760.9;762.3;-0.2;46;Штиль
29.04.2017 06:00;10.9;761.1;762.4;0.5;70;Ветер
29.04.2017 03:00;13.9;760.6;762;-0.6;54;Ветер
29.04.2017 00:00;14.9;761.2;762.6;-0.2;56;Ветер
28.04.2017 21:00;14.4;761.4;762.7;0.1;58;Штиль
28.04.2017 18:00;20.8;761.3;762.7;-1;40;Ветер
28.04.2017 15:00;20;762.3;763.6;-0.9;37;Ветер
28.04.2017 12:00;20.2;763.2;764.5;-0.1;33;Ветер
28.04.2017 09:00;18.6;763.3;764.7;0.1;41;Ветер
28.04.2017 06:00;9.9;763.2;764.5;-0.1;68;Ветер
28.04.2017 03:00;8.6;763.3;764.6;-0.3;77;Ветер
28.04.2017 00:00;11.2;763.6;765;-0.3;59;Ветер
27.04.2017 21:00;13;763.9;765.3;-0.1;66;Ветер
27.04.2017 18:00;16.8;764;765.4;-0.5;37;Ветер
27.04.2017 15:00;18.5;764.5;765.8;-0.6;34;Ветер
27.04.2017 12:00;18.2;765.1;766.5;-0.6;34;Ветер
27.04.2017 09:00;17.3;765.7;767;0.3;41;Ветер
27.04.2017 06:00;8.1;765.4;766.7;-0.2;76;Ветер
27.04.2017 03:00;9.9;765.6;766.9;0;63;Ветер
27.04.2017 00:00;7.5;765.6;767;-0.4;84;Ветер
26.04.2017 21:00;10.2;766;767.3;0;73;Ветер
26.04.2017 18:00;14;766;767.3;-1.5;47;Ветер
26.04.2017 15:00;14.5;767.5;768.9;-1.1;54;Ветер
26.04.2017 12:00;13.3;768.6;769.9;-1.2;54;Ветер
26.04.2017 09:00;12.3;769.8;771.2;-0.1;59;Ветер
26.04.2017 06:00;3;769.9;771.4;-0.3;88;Ветер
26.04.2017 03:00;3.8;770.2;771.7;-1.2;92;Ветер
26.04.2017 00:00;4.6;771.4;772.9;-0.7;93;Ветер
25.04.2017 21:00;6.1;772.1;773.5;0.1;91;Штиль
25.04.2017 18:00;9.9;772;773.5;-0.2;68;Ветер
25.04.2017 15:00;11.3;772.2;773.6;-0.4;57;Ветер
25.04.2017 12:00;6.9;772.6;774.1;1.7;88;Ветер
25.04.2017 09:00;8;770.9;772.3;1.6;86;Ветер
25.04.2017 06:00;4.9;769.3;770.7;1.4;94;Ветер
25.04.2017 03:00;5;767.9;769.3;0.4;94;Ветер
25.04.2017 00:00;4.4;767.5;769;0.7;93;Ветер
24.04.2017 21:00;6.1;766.8;768.2;1.4;93;Ветер
24.04.2017 18:00;7.1;765.4;766.7;0.1;90;Ветер
24.04.2017 15:00;8.7;765.3;766.6;1.4;84;Ветер
24.04.2017 12:00;9.3;763.9;765.3;0.5;75;Ветер
24.04.2017 09:00;8.9;763.4;764.8;0.4;75;Ветер
24.04.2017 06:00;7.2;763;764.4;0.3;92;Ветер
24.04.2017 03:00;6.7;762.7;764.2;0.7;90;Ветер
24.04.2017 00:00;6.9;762;763.4;;94;Ветер
23.04.2017 21:00;7.7;760.1;761.5;5.9;83;Ветер
23.04.2017 18:00;10.4;754.2;755.5;3.8;94;Ветер
23.04.2017 15:00;12.7;750.4;751.7;5.7;76;Ветер
23.04.2017 12:00;22.2;744.7;746;-4.1;36;Ветер
23.04.2017 09:00;12.7;748.8;750.1;-2.9;76;Ветер
23.04.2017 06:00;22.2;744.7;746;-10.6;36;Ветер
23.04.2017 03:00;8.2;755.3;756.7;-4.2;86;Ветер
23.04.2017 00:00;7.4;759.5;760.9;-2.9;92;Ветер
22.04.2017 21:00;7.5;762.4;763.8;-2.8;93;Ветер
22.04.2017 18:00;9.5;765.2;766.6;-2.4;77;Ветер
22.04.2017 15:00;10.1;767.6;769;-1;66;Ветер
22.04.2017 12:00;7.7;768.6;769.9;2;88;Ветер
22.04.2017 09:00;8.5;766.6;768;2;79;Ветер
22.04.2017 06:00;8.7;764.6;766;0.7;73;Ветер
22.04.2017 03:00;17.6;763.9;765.2;0.8;48;Ветер
22.04.2017 00:00;7;763.1;764.5;0.4;93;Ветер
21.04.2017 21:00;7.8;762.7;764;1;95;Ветер
21.04.2017 18:00;7.7;761.7;763;1.5;92;Ветер
21.04.2017 15:00;8.5;760.2;761.5;0.1;98;Ветер
21.04.2017 12:00;11.7;760.1;761.5;0.8;94;Ветер
21.04.2017 09:00;14.5;759.3;760.6;3.7;71;Ветер
21.04.2017 06:00;18.6;755.6;757;0.7;37;Ветер
21.04.2017 03:00;20.6;754.9;756.3;-1.8;31;Ветер
21.04.2017 00:00;14.9;756.7;758.1;-1.2;39;Ветер
20.04.2017 21:00;14.4;757.9;759.3;-0.7;44;Ветер
20.04.2017 18:00;17.8;758.6;760;-1.5;32;Ветер
20.04.2017 15:00;18.1;760.1;761.5;-1.4;32;Ветер
20.04.2017 12:00;15.5;761.5;762.8;-1;55;Ветер
20.04.2017 09:00;13.7;762.5;763.9;-0.5;53;Ветер
20.04.2017 06:00;5;763;764.7;-1.2;81;Ветер
20.04.2017 03:00;5.1;764.2;765.7;-1.8;92;Штиль
20.04.2017 00:00;6.7;766;767.4;-0.8;85;Ветер
19.04.2017 21:00;7.6;766.8;768.1;0.2;91;Ветер
19.04.2017 18:00;11.5;766.6;767.9;0;70;Ветер
19.04.2017 15:00;12.3;766.6;768;0.4;56;Ветер
19.04.2017 12:00;11.7;766.2;767.5;1.5;64;Ветер
19.04.2017 09:00;10.7;764.7;766;1.4;70;Ветер
19.04.2017 06:00;9.5;763.3;764.6;1.9;85;Ветер
19.04.2017 03:00;9.9;761.4;762.7;2.1;94;Ветер
19.04.2017 00:00;11.7;759.3;760.6;3.8;85;Ветер
18.04.2017 21:00;18.8;755.5;756.8;0.4;48;Ветер
18.04.2017 18:00;21.6;755.1;756.4;-0.3;38;Ветер
18.04.2017 15:00;23.2;755.4;756.7;-1;33;Ветер
18.04.2017 12:00;20.6;756.4;757.8;0.3;46;Ветер
18.04.2017 09:00;19.8;756.1;757.4;0;37;Ветер
18.04.2017 06:00;13.5;756.1;757.4;0.3;59;Ветер
18.04.2017 03:00;14.5;755.8;757.2;-1.5;55;Ветер
18.04.2017 00:00;13.4;757.3;758.7;0.6;71;Штиль
17.04.2017 21:00;14.8;756.7;758.1;0.5;59;Ветер
17.04.2017 18:00;21.7;756.2;757.6;-0.2;38;Ветер
17.04.2017 15:00;;756.4;757.8;-1.9;;Ветер
17.04.2017 12:00;19;758.3;759.7;0.1;44;Ветер
17.04.2017 09:00;17.4;758.2;759.5;-0.3;44;Ветер
17.04.2017 06:00;11.4;758.5;759.8;-0.8;54;Ветер
17.04.2017 03:00;11.2;759.3;760.6;-0.7;59;Ветер
17.04.2017 00:00;10.9;760;761.3;0.2;67;Ветер
16.04.2017 21:00;11.5;759.8;761.2;-0.5;68;Штиль
16.04.2017 18:00;16.3;760.3;761.7;-1.2;54;Ветер
16.04.2017 15:00;16.2;761.5;762.9;-1.4;56;
16.04.2017 12:00;13.9;762.9;764.2;-0.5;60;Ветер
16.04.2017 09:00;12.3;763.4;764.8;0.1;73;Ветер
16.04.2017 06:00;5.9;763.3;764.8;-0.2;97;Ветер
16.04.2017 03:00;8.1;763.5;764.8;-0.4;97;Ветер
16.04.2017 00:00;8.6;763.9;765.2;0.3;94;Ветер
15.04.2017 21:00;8.5;763.6;764.9;0.6;97;Штиль
15.04.2017 18:00;10.9;763;764.3;-0.2;86;Ветер
15.04.2017 15:00;11.1;763.2;764.5;0;75;Ветер
15.04.2017 12:00;10.5;763.2;764.5;0.8;85;Ветер
15.04.2017 09:00;9.9;762.4;763.7;0.8;94;Ветер
15.04.2017 06:00;9.9;761.6;763;0.8;94;Ветер
15.04.2017 03:00;9.6;760.8;762.1;-0.1;95;Ветер
15.04.2017 00:00;9.5;760.9;762.3;1.2;97;Ветер
14.04.2017 21:00;9.5;759.7;761.1;1.5;96;Ветер
14.04.2017 18:00;9.4;758.2;759.6;1.6;97;Ветер
14.04.2017 15:00;9.5;756.6;757.9;1.2;96;Ветер
14.04.2017 12:00;10.1;755.4;756.7;0.8;99;Ветер
14.04.2017 09:00;12.2;754.6;756;1.2;88;Ветер
14.04.2017 06:00;11.5;753.4;754.7;1.2;97;Ветер
14.04.2017 03:00;12.4;752.2;753.5;-0.1;91;Штиль
14.04.2017 00:00;12.9;752.3;753.7;-2.1;91;Ветер
13.04.2017 21:00;12.1;754.4;755.8;-0.4;89;Ветер
13.04.2017 18:00;17.2;754.8;756.1;-1.6;47;Ветер
13.04.2017 15:00;18;756.4;757.7;-1.8;40;Ветер
13.04.2017 12:00;18.4;758.2;759.5;-1;44;Ветер
13.04.2017 09:00;14.7;759.2;760.6;0;59;Штиль
13.04.2017 06:00;11.6;759.2;760.6;-0.3;55;Ветер
13.04.2017 03:00;11.7;759.5;760.9;-0.5;62;Ветер
13.04.2017 00:00;11;760;761.3;-0.5;68;Ветер
12.04.2017 21:00;11.5;760.5;761.8;0.2;61;Ветер
12.04.2017 18:00;13.7;760.3;761.6;-1.6;44;Ветер
12.04.2017 15:00;14.3;761.9;763.3;-1.7;54;Ветер
12.04.2017 12:00;14.7;763.6;765;-0.8;52;Ветер
12.04.2017 09:00;12.9;764.4;765.7;-0.9;46;Ветер
12.04.2017 06:00;6;765.3;766.7;-1.1;76;Ветер
12.04.2017 03:00;5.6;766.4;767.8;-0.4;91;Ветер
12.04.2017 00:00;6.1;766.8;768.2;0.5;93;Ветер
11.04.2017 21:00;7.3;766.3;767.8;0.2;90;Штиль
11.04.2017 18:00;10.1;766.1;767.5;-0.3;79;Ветер
11.04.2017 15:00;11.3;766.4;767.8;0.1;74;Ветер
11.04.2017 12:00;11.3;766.3;767.6;0;71;Ветер
11.04.2017 09:00;9.3;766.3;767.7;0.5;75;Ветер
11.04.2017 06:00;6.1;765.8;767.2;0;91;Штиль
11.04.2017 03:00;6.5;765.8;767.2;-0.5;90;Штиль
11.04.2017 00:00;7.5;766.3;767.7;0.2;90;Штиль
10.04.2017 21:00;9.9;766.1;767.5;0.1;68;Ветер
10.04.2017 18:00;10.9;766;767.4;-0.3;86;Ветер
10.04.2017 15:00;11.7;766.3;767.7;-0.4;75;Ветер
10.04.2017 12:00;11.3;766.7;768.1;0.1;74;Ветер
10.04.2017 09:00;10.7;766.6;768;0.7;72;Ветер
10.04.2017 06:00;6.9;765.9;767.3;0;95;Ветер
10.04.2017 03:00;7.1;765.9;767.3;-0.2;95;Ветер
10.04.2017 00:00;7.1;766.1;767.5;0.1;95;Ветер
09.04.2017 21:00;7.3;766;767.4;0.9;93;Ветер
09.04.2017 18:00;7.7;765.1;766.5;0.6;92;Ветер
09.04.2017 15:00;8.1;764.5;765.9;0.4;90;Ветер
09.04.2017 12:00;9.9;764.1;765.4;0.8;73;Ветер
09.04.2017 09:00;8.3;763.3;764.7;1.4;83;Ветер
09.04.2017 06:00;7.4;761.9;763.3;0.6;95;Ветер
09.04.2017 03:00;6.9;761.3;762.7;1.8;95;Ветер
09.04.2017 00:00;8.5;759.5;760.9;1.9;95;Ветер
08.04.2017 21:00;10.1;757.6;759;2.1;95;Ветер
08.04.2017 18:00;11;755.5;756.9;-1.2;94;Ветер
08.04.2017 15:00;12.7;756.7;758;-0.3;84;Ветер
08.04.2017 12:00;13.4;757;758.4;-0.8;84;Ветер
08.04.2017 09:00;13.1;757.8;759.1;-0.6;78;Ветер
08.04.2017 06:00;10.7;758.4;759.7;-0.7;94;Ветер
08.04.2017 03:00;10.3;759.1;760.4;-0.3;95;Ветер
08.04.2017 00:00;10.2;759.4;760.8;0.6;97;Штиль
07.04.2017 21:00;9.5;758.8;760.2;1.5;100;Ветер
07.04.2017 18:00;13.1;757.3;758.7;0.6;75;Ветер
07.04.2017 15:00;13.3;756.7;758;0.7;76;Ветер
07.04.2017 12:00;14.3;756;757.3;0.4;72;Ветер
07.04.2017 09:00;14.6;755.6;757;-0.2;71;Ветер
07.04.2017 06:00;11.5;755.8;757.2;-0.9;82;Ветер
07.04.2017 03:00;9.9;756.7;758;-0.2;96;Ветер
07.04.2017 00:00;10;756.9;758.2;-0.9;85;Ветер
06.04.2017 21:00;10.7;757.8;759.1;0.8;91;Ветер
06.04.2017 18:00;12.3;757;758.3;0;87;Штиль
06.04.2017 15:00;14.1;757;758.3;0.3;75;Ветер
06.04.2017 12:00;19.1;756.7;758.1;-0.3;36;Ветер
06.04.2017 09:00;18.7;757;758.3;0.6;35;Ветер
06.04.2017 06:00;10.7;756.4;757.8;-0.3;55;Ветер
06.04.2017 03:00;13;756.7;758;-1.5;51;Ветер
06.04.2017 00:00;14.3;758.2;759.5;-0.9;50;Ветер
05.04.2017 21:00;13.4;759.1;760.5;-1.8;59;Штиль
05.04.2017 18:00;18;760.9;762.2;-1.8;35;Ветер
05.04.2017 15:00;19.5;762.7;764;-2.3;29;Ветер
05.04.2017 12:00;16.3;765;766.3;-0.2;44;Ветер
05.04.2017 09:00;16;765.2;766.6;-0.7;52;Ветер
05.04.2017 06:00;5.1;765.9;767.3;-0.1;92;Штиль
05.04.2017 03:00;7;766;767.5;-0.5;85;Штиль
05.04.2017 00:00;7.1;766.5;767.9;-0.8;90;Штиль
04.04.2017 21:00;9.1;767.3;768.7;0.5;87;Ветер
04.04.2017 18:00;11.9;766.8;768.1;-0.1;68;Ветер
04.04.2017 15:00;13.7;766.9;768.3;-1.5;66;Ветер
04.04.2017 12:00;11;768.4;769.7;0.4;75;Ветер
04.04.2017 09:00;10.3;768;769.3;0.2;81;Ветер
04.04.2017 06:00;6.1;767.8;769.3;0.1;90;Ветер
04.04.2017 03:00;5.7;767.7;769.1;0.1;94;Ветер
04.04.2017 00:00;6.5;767.6;769;0.7;88;Ветер
03.04.2017 21:00;9.2;766.9;768.3;0.6;95;Ветер
03.04.2017 18:00;10.9;766.3;767.7;-0.6;79;Ветер
03.04.2017 15:00;12.7;766.9;768.3;-0.3;70;Ветер
03.04.2017 12:00;12.3;767.2;768.6;0;69;Ветер
03.04.2017 09:00;11.3;767.2;768.6;0.1;70;Ветер
03.04.2017 06:00;4.3;767.1;768.5;-0.4;95;Штиль
03.04.2017 03:00;5.3;767.5;769;-0.4;95;Штиль
03.04.2017 00:00;7.1;767.9;769.3;0.2;95;Ветер
02.04.2017 21:00;9.7;767.7;769;0.5;84;Штиль
02.04.2017 18:00;9.9;767.2;768.5;-0.4;78;Ветер
02.04.2017 15:00;10.2;767.6;769;0;78;Ветер
02.04.2017 12:00;10.2;767.6;769;0.7;84;Ветер
02.04.2017 09:00;8.7;766.9;768.2;1;96;Ветер
02.04.2017 06:00;8.7;765.9;767.2;0.3;91;Ветер
02.04.2017 03:00;8.7;765.6;766.9;-0.2;91;Ветер
02.04.2017 00:00;8.7;765.8;767.2;-0.1;88;Ветер
01.04.2017 21:00;8.7;765.9;767.2;1.2;86;Ветер
01.04.2017 18:00;8.5;764.7;766;-0.2;87;Ветер
01.04.2017 15:00;9.4;764.9;766.3;-0.5;83;Ветер
01.04.2017 12:00;10.8;765.4;766.7;0.3;78;Ветер
01.04.2017 09:00;9.9;765.1;766.5;0.4;78;Ветер
01.04.2017 06:00;9.1;764.7;766;-0.4;94;Ветер
01.04.2017 03:00;8.7;765.1;766.4;0;91;Ветер
01.04.2017 00:00;9;765.1;766.5;0.2;92;Ветер
31.03.2017 21:00;9.1;764.9;766.3;0.5;94;Ветер
31.03.2017 18:00;11.3;764.4;765.7;-0.3;81;Ветер
31.03.2017 15:00;12.6;764.7;766;0.2;76;Ветер
31.03.2017 12:00;12.9;764.5;765.9;0.7;73;Ветер
31.03.2017 09:00;11.7;763.8;765.1;1.4;75;Ветер
31.03.2017 06:00;7.5;762.4;763.9;1;77;Ветер
31.03.2017 03:00;6.4;761.4;762.8;0.2;87;Ветер
31.03.2017 00:00;7.8;761.2;762.5;0;86;Ветер
30.03.2017 21:00;10.3;761.2;762.5;0.4;79;Ветер
30.03.2017 18:00;15.2;760.8;762.1;-0.6;47;Ветер
30.03.2017 15:00;17.3;761.4;762.7;-1;36;Ветер
30.03.2017 12:00;17.8;762.4;763.7;-1.2;43;Ветер
30.03.2017 09:00;12.6;763.6;764.9;-0.1;59;Ветер
30.03.2017 06:00;4.8;763.7;765.1;-1;87;Штиль
30.03.2017 03:00;4.8;764.7;766.1;-1.3;95;Штиль
30.03.2017 00:00;5.7;766;767.4;-0.6;90;Ветер
29.03.2017 21:00;6.6;766.6;768;0;88;Ветер
29.03.2017 18:00;10.1;766.6;767.9;-0.9;58;Ветер
29.03.2017 15:00;9.8;767.5;768.7;-0.2;70;Ветер
29.03.2017 12:00;9.5;767.7;769;0.3;69;Ветер
29.03.2017 09:00;7.1;767.4;768.8;0.8;81;Ветер
29.03.2017 06:00;6.3;766.6;768;0.3;87;Ветер
29.03.2017 03:00;6.3;766.3;767.7;-0.2;90;Ветер
29.03.2017 00:00;6.5;766.5;767.9;-0.1;85;Ветер
28.03.2017 21:00;6.9;766.6;768.1;0.6;87;Ветер
28.03.2017 18:00;8.5;766;767.4;0;72;Ветер
28.03.2017 15:00;9.5;766;767.4;-0.5;75;Ветер
28.03.2017 12:00;9.5;766.5;767.8;0.8;70;Ветер
28.03.2017 09:00;7.9;765.7;767.1;1.5;83;Ветер
28.03.2017 06:00;5.1;764.2;765.7;1;93;Ветер
